"","Pop","Model","Metric","Estimate","SE"
"p_loo.217","fairfax","m2b","p_loo",1.18465532251299,0.448660264864322
"looic.217","fairfax","m2b","looic",21.1978797600567,3.48476546227613
"elpd_loo.317","fairfax","m3","elpd_loo",-11.107338849765,1.89686717686124
"p_loo.317","fairfax","m3","p_loo",1.86949701084111,0.719815129851806
"looic.317","fairfax","m3","looic",22.21467769953,3.79373435372248
"elpd_loo.417","fairfax","m4a","elpd_loo",-10.3679991452479,1.48107579393436
"p_loo.417","fairfax","m4a","p_loo",1.14552142998981,0.390504682316305
"looic.417","fairfax","m4a","looic",20.7359982904958,2.96215158786871
"elpd_loo.517","fairfax","m4b","elpd_loo",-10.4492800104054,1.57484409318885
"p_loo.517","fairfax","m4b","p_loo",1.1483893925523,0.407843930825838
"looic.517","fairfax","m4b","looic",20.8985600208108,3.1496881863777
"elpd_loo18","fred-wright","m1","elpd_loo",-12.3675853140759,2.60316442237934
"p_loo18","fred-wright","m1","p_loo",2.72825538219392,1.1291232053805
"looic18","fred-wright","m1","looic",24.7351706281517,5.20632884475868
"elpd_loo.118","fred-wright","m2a","elpd_loo",-13.8195678931244,3.33065287851984
"p_loo.118","fred-wright","m2a","p_loo",1.90426578743273,0.895783391615347
"looic.118","fred-wright","m2a","looic",27.6391357862488,6.66130575703967
"elpd_loo.218","fred-wright","m2b","elpd_loo",-12.9238282375592,3.11680773972211
"p_loo.218","fred-wright","m2b","p_loo",1.82163105527815,0.853991507227613
"looic.218","fred-wright","m2b","looic",25.8476564751183,6.23361547944422
"elpd_loo.318","fred-wright","m3","elpd_loo",-12.0795095351299,2.80480677287393
"p_loo.318","fred-wright","m3","p_loo",2.85853153227236,1.31489038817716
"looic.318","fred-wright","m3","looic",24.1590190702597,5.60961354574786
"elpd_loo.418","fred-wright","m4a","elpd_loo",-12.6630718062856,3.133728232514
"p_loo.418","fred-wright","m4a","p_loo",1.9959378721313,0.942305564220056
"looic.418","fred-wright","m4a","looic",25.3261436125712,6.267456465028
"elpd_loo.518","fred-wright","m4b","elpd_loo",-11.985597595927,2.93023977131749
"p_loo.518","fred-wright","m4b","p_loo",1.82618330065804,0.85875480683721
"looic.518","fred-wright","m4b","looic",23.971195191854,5.86047954263498
"elpd_loo19","freeda-lakes","m1","elpd_loo",-54.3967997863167,34.2588606047985
"p_loo19","freeda-lakes","m1","p_loo",45.2697039968953,33.4561109979912
"looic19","freeda-lakes","m1","looic",108.793599572633,68.5177212095969
"elpd_loo.119","freeda-lakes","m2a","elpd_loo",-18.9514429952214,7.78725625304005
"p_loo.119","freeda-lakes","m2a","p_loo",10.0004442949517,6.8564886472541
"looic.119","freeda-lakes","m2a","looic",37.9028859904427,15.5745125060801
"elpd_loo.219","freeda-lakes","m2b","elpd_loo",-20.689619690739,9.17833148314896
"p_loo.219","freeda-lakes","m2b","p_loo",11.6949860099234,8.27503995540541
"looic.219","freeda-lakes","m2b","looic",41.379239381478,18.3566629662979
"elpd_loo.319","freeda-lakes","m3","elpd_loo",-13.3870412772401,2.90451423231067
"p_loo.319","freeda-lakes","m3","p_loo",3.79263279228402,1.77945732822918
"looic.319","freeda-lakes","m3","looic",26.7740825544801,5.80902846462134
"elpd_loo.419","freeda-lakes","m4a","elpd_loo",-12.8339532328203,3.03480654727921
"p_loo.419","freeda-lakes","m4a","p_loo",3.22166873435644,1.47474008548032
"looic.419","freeda-lakes","m4a","looic",25.6679064656406,6.06961309455841
"elpd_loo.519","freeda-lakes","m4b","elpd_loo",-12.2969502973238,2.77300705299171
"p_loo.519","freeda-lakes","m4b","p_loo",2.67075046108401,1.17679760824231
"looic.519","freeda-lakes","m4b","looic",24.5939005946476,5.54601410598342
"elpd_loo20","hartley-bay","m1","elpd_loo",-10.6882399122436,3.62141343359203
"p_loo20","hartley-bay","m1","p_loo",3.99141416467471,1.48617883954504
"looic20","hartley-bay","m1","looic",21.3764798244873,7.24282686718406
"elpd_loo.120","hartley-bay","m2a","elpd_loo",-10.0285589262421,2.19924858478053
"p_loo.120","hartley-bay","m2a","p_loo",2.12850521252312,0.648095581243116
"looic.120","hartley-bay","m2a","looic",20.0571178524842,4.39849716956105
"elpd_loo.220","hartley-bay","m2b","elpd_loo",-10.356229970382,2.36561764696361
"p_loo.220","hartley-bay","m2b","p_loo",2.15547025824411,0.699571874346744
"looic.220","hartley-bay","m2b","looic",20.7124599407641,4.73123529392722
"elpd_loo.320","hartley-bay","m3","elpd_loo",-8.82802461786033,3.23879854066785
"p_loo.320","hartley-bay","m3","p_loo",3.45466656352817,1.30513391554469
"looic.320","hartley-bay","m3","looic",17.6560492357207,6.4775970813357
"elpd_loo.420","hartley-bay","m4a","elpd_loo",-8.53926674783757,1.99397415351755
"p_loo.420","hartley-bay","m4a","p_loo",2.12725140940186,0.640922091534626
"looic.420","hartley-bay","m4a","looic",17.0785334956751,3.9879483070351
"elpd_loo.520","hartley-bay","m4b","elpd_loo",-8.44256460418563,2.00989709842166
"p_loo.520","hartley-bay","m4b","p_loo",2.03649778256029,0.61230587564392
"looic.520","hartley-bay","m4b","looic",16.8851292083713,4.01979419684331
"elpd_loo21","hauyat","m1","elpd_loo",-25.0300666454786,5.68736064724044
"p_loo21","hauyat","m1","p_loo",6.71458766250976,2.70610464845332
"looic21","hauyat","m1","looic",50.0601332909573,11.3747212944809
"elpd_loo.121","hauyat","m2a","elpd_loo",-22.9388594317353,5.10662809626324
"p_loo.121","hauyat","m2a","p_loo",4.36611362878878,1.7560302477602
"looic.121","hauyat","m2a","looic",45.8777188634705,10.2132561925265
"elpd_loo.221","hauyat","m2b","elpd_loo",-23.312272624672,5.39275817445231
"p_loo.221","hauyat","m2b","p_loo",4.7600942247536,2.09238322359308
"looic.221","hauyat","m2b","looic",46.624545249344,10.7855163489046
"elpd_loo.321","hauyat","m3","elpd_loo",-25.5878806166929,6.53364639582237
"p_loo.321","hauyat","m3","p_loo",7.46218659816979,3.51432419074961
"looic.321","hauyat","m3","looic",51.1757612333858,13.0672927916447
"elpd_loo.421","hauyat","m4a","elpd_loo",-22.99684990583,5.55238803438248
"p_loo.421","hauyat","m4a","p_loo",4.71566706939484,2.19227646210343
"looic.421","hauyat","m4a","looic",45.99369981166,11.104776068765
"elpd_loo.521","hauyat","m4b","elpd_loo",-22.7542468776959,5.34437677967522
"p_loo.521","hauyat","m4b","p_loo",4.48613931875573,1.98485344713813
"looic.521","hauyat","m4b","looic",45.5084937553918,10.6887535593504
"elpd_loo22","johanson","m1","elpd_loo",-50.596634101967,44.7202985606379
"p_loo22","johanson","m1","p_loo",47.1160593428084,44.7236252430272
"looic22","johanson","m1","looic",101.193268203934,89.4405971212759
"elpd_loo.122","johanson","m2a","elpd_loo",-13.8391599466819,10.0923302525313
"p_loo.122","johanson","m2a","p_loo",10.6798476660881,9.97605637255616
"looic.122","johanson","m2a","looic",27.6783198933638,20.1846605050626
"elpd_loo.222","johanson","m2b","elpd_loo",-16.6864485511361,13.4870613513757
"p_loo.222","johanson","m2b","p_loo",13.620135289381,13.1375950869427
"looic.222","johanson","m2b","looic",33.3728971022723,26.9741227027515
"elpd_loo.322","johanson","m3","elpd_loo",-16.4614991169859,10.5714162597141
"p_loo.322","johanson","m3","p_loo",13.1513051028563,10.8138214931955
"looic.322","johanson","m3","looic",32.9229982339718,21.1428325194282
"elpd_loo.422","johanson","m4a","elpd_loo",-4.29446500515569,1.02090793989945
"p_loo.422","johanson","m4a","p_loo",1.36991474145312,0.588314546958765
"looic.422","johanson","m4a","looic",8.58893001031138,2.0418158797989
"elpd_loo.522","johanson","m4b","elpd_loo",-4.0238638293174,0.897121540537091
"p_loo.522","johanson","m4b","p_loo",1.20046839773577,0.616024369423944
"looic.522","johanson","m4b","looic",8.04772765863479,1.79424308107418
"elpd_loo23","johnston","m1","elpd_loo",-8.42825276825672,0.637682446202214
"p_loo23","johnston","m1","p_loo",0.806792258521368,0.126467537732927
"looic23","johnston","m1","looic",16.8565055365134,1.27536489240443
"elpd_loo.123","johnston","m2a","elpd_loo",-7.2880531572131,1.23290134600006
"p_loo.123","johnston","m2a","p_loo",0.932894422867702,0.293042699328456
"looic.123","johnston","m2a","looic",14.5761063144262,2.46580269200011
"elpd_loo.223","johnston","m2b","elpd_loo",-7.21954932673075,1.16380662964145
"p_loo.223","johnston","m2b","p_loo",0.854358331166671,0.247839238300376
"looic.223","johnston","m2b","looic",14.4390986534615,2.3276132592829
"elpd_loo.323","johnston","m3","elpd_loo",-8.39902975583616,0.762965110935894
"p_loo.323","johnston","m3","p_loo",0.87037764578727,0.203898401989171
"looic.323","johnston","m3","looic",16.7980595116723,1.52593022187179
"elpd_loo.423","johnston","m4a","elpd_loo",-7.44264342568947,1.2173788850537
"p_loo.423","johnston","m4a","p_loo",0.981963092086761,0.30782181486027
"looic.423","johnston","m4a","looic",14.8852868513789,2.4347577701074
"elpd_loo.523","johnston","m4b","elpd_loo",-7.4133080949482,1.25940146648277
"p_loo.523","johnston","m4b","p_loo",0.949605388620662,0.313065116303584
"looic.523","johnston","m4b","looic",14.8266161898964,2.51880293296554
"elpd_loo24","kadjusdis","m1","elpd_loo",-41.1906428821098,10.9233624932298
"p_loo24","kadjusdis","m1","p_loo",15.0544485048082,5.86354924833266
"looic24","kadjusdis","m1","looic",82.3812857642195,21.8467249864596
"elpd_loo.124","kadjusdis","m2a","elpd_loo",-31.4516849734765,7.45718451321695
"p_loo.124","kadjusdis","m2a","p_loo",8.86735711690537,3.43408346671435
"looic.124","kadjusdis","m2a","looic",62.9033699469531,14.9143690264339
"elpd_loo.224","kadjusdis","m2b","elpd_loo",-30.9929661799338,7.22553027765079
"p_loo.224","kadjusdis","m2b","p_loo",8.06389282695321,3.0963341063927
"looic.224","kadjusdis","m2b","looic",61.9859323598677,14.4510605553016
"elpd_loo.324","kadjusdis","m3","elpd_loo",-24.750968707932,5.27690002849256
"p_loo.324","kadjusdis","m3","p_loo",6.96195758678762,2.64850483799402
"looic.324","kadjusdis","m3","looic",49.5019374158639,10.5538000569851
"elpd_loo.424","kadjusdis","m4a","elpd_loo",-20.995409980572,3.74706681130793
"p_loo.424","kadjusdis","m4a","p_loo",3.83864681924925,1.37985207745724
"looic.424","kadjusdis","m4a","looic",41.990819961144,7.49413362261586
"elpd_loo.524","kadjusdis","m4b","elpd_loo",-21.2200581851988,3.80024969817148
"p_loo.524","kadjusdis","m4b","p_loo",3.80075943262758,1.35804678654533
"looic.524","kadjusdis","m4b","looic",42.4401163703976,7.60049939634295
"elpd_loo25","kainet","m1","elpd_loo",-50.3158096221073,29.5975118842666
"p_loo25","kainet","m1","p_loo",30.6778898191687,28.2456008722948
"looic25","kainet","m1","looic",100.631619244215,59.1950237685332
"elpd_loo.125","kainet","m2a","elpd_loo",-34.8043040180354,11.1134742842072
"p_loo.125","kainet","m2a","p_loo",13.4527078820839,10.5760855866096
"looic.125","kainet","m2a","looic",69.6086080360708,22.2269485684145
"elpd_loo.225","kainet","m2b","elpd_loo",-36.6064514636571,12.3232687276918
"p_loo.225","kainet","m2b","p_loo",14.7497715696037,11.8995628884302
"looic.225","kainet","m2b","looic",73.2129029273142,24.6465374553835
"elpd_loo.325","kainet","m3","elpd_loo",-45.9520496807842,26.1657449549581
"p_loo.325","kainet","m3","p_loo",26.7018746639724,24.9116999861879
"looic.325","kainet","m3","looic",91.9040993615685,52.3314899099162
"elpd_loo.425","kainet","m4a","elpd_loo",-34.4713391826068,13.5935421763316
"p_loo.425","kainet","m4a","p_loo",14.7517500750082,12.8817784830481
"looic.425","kainet","m4a","looic",68.9426783652137,27.1870843526631
"elpd_loo.525","kainet","m4b","elpd_loo",-35.9563411892718,14.5829332488169
"p_loo.525","kainet","m4b","p_loo",16.0000814530267,14.0078726332927
"looic.525","kainet","m4b","looic",71.9126823785437,29.1658664976338
"elpd_loo26","kdelmashan","m1","elpd_loo",-11.2419952951902,1.2572184249163
"p_loo26","kdelmashan","m1","p_loo",1.3736471818222,0.303925872957483
"looic26","kdelmashan","m1","looic",22.4839905903803,2.51443684983259
"elpd_loo.126","kdelmashan","m2a","elpd_loo",-10.0129797852848,1.67673499113398
"p_loo.126","kdelmashan","m2a","p_loo",0.997655555185323,0.340303464994926
"looic.126","kdelmashan","m2a","looic",20.0259595705696,3.35346998226795
"elpd_loo.226","kdelmashan","m2b","elpd_loo",-10.3097706903301,1.77875043099576
"p_loo.226","kdelmashan","m2b","p_loo",1.02617950500931,0.353884096513367
"looic.226","kdelmashan","m2b","looic",20.6195413806602,3.55750086199151
"elpd_loo.326","kdelmashan","m3","elpd_loo",-9.91719746505706,1.20418188187905
"p_loo.326","kdelmashan","m3","p_loo",1.10463724851971,0.308857575133282
"looic.326","kdelmashan","m3","looic",19.8343949301141,2.4083637637581
"elpd_loo.426","kdelmashan","m4a","elpd_loo",-9.10576481121027,1.57258840231619
"p_loo.426","kdelmashan","m4a","p_loo",0.733289097909856,0.30655781805812
"looic.426","kdelmashan","m4a","looic",18.2115296224205,3.14517680463238
"elpd_loo.526","kdelmashan","m4b","elpd_loo",-9.16682253945423,1.61485261312027
"p_loo.526","kdelmashan","m4b","p_loo",0.716129615952435,0.300713370962628
"looic.526","kdelmashan","m4b","looic",18.3336450789085,3.22970522624055
"elpd_loo27","keecha","m1","elpd_loo",-11.7289130390371,1.56900128313125
"p_loo27","keecha","m1","p_loo",1.45737302753603,0.799279627461512
"looic27","keecha","m1","looic",23.4578260780742,3.1380025662625
"elpd_loo.127","keecha","m2a","elpd_loo",-10.1777222361515,1.72287259551292
"p_loo.127","keecha","m2a","p_loo",1.58268950796616,1.12906099731728
"looic.127","keecha","m2a","looic",20.355444472303,3.44574519102584
"elpd_loo.227","keecha","m2b","elpd_loo",-10.4583043640675,1.96214787179729
"p_loo.227","keecha","m2b","p_loo",1.80011106924228,1.3380283205432
"looic.227","keecha","m2b","looic",20.9166087281351,3.92429574359459
"elpd_loo.327","keecha","m3","elpd_loo",-10.3312375962227,0.860992131130182
"p_loo.327","keecha","m3","p_loo",1.0034899309775,0.348615563022388
"looic.327","keecha","m3","looic",20.6624751924454,1.72198426226036
"elpd_loo.427","keecha","m4a","elpd_loo",-9.31285415310087,1.0675697794074
"p_loo.427","keecha","m4a","p_loo",0.899271418949234,0.473206328621333
"looic.427","keecha","m4a","looic",18.6257083062017,2.13513955881479
"elpd_loo.527","keecha","m4b","elpd_loo",-9.26584691896791,1.06114675575298
"p_loo.527","keecha","m4b","p_loo",0.874344291128786,0.462604682313631
"looic.527","keecha","m4b","looic",18.5316938379358,2.12229351150595
"elpd_loo28","keswar","m1","elpd_loo",-8.48545177279046,1.14403780802074
"p_loo28","keswar","m1","p_loo",1.17743120421356,0.555921066091237
"looic28","keswar","m1","looic",16.9709035455809,2.28807561604148
"elpd_loo.128","keswar","m2a","elpd_loo",-6.9608542457687,1.26007363353693
"p_loo.128","keswar","m2a","p_loo",1.55256209197558,0.926100755367175
"looic.128","keswar","m2a","looic",13.9217084915374,2.52014726707387
"elpd_loo.228","keswar","m2b","elpd_loo",-7.59902785775641,1.66052544486669
"p_loo.228","keswar","m2b","p_loo",2.04634661769482,1.27987207725196
"looic.228","keswar","m2b","looic",15.1980557155128,3.32105088973337
"elpd_loo.328","keswar","m3","elpd_loo",-7.33625380712949,0.446967279147037
"p_loo.328","keswar","m3","p_loo",0.841345987901692,0.217407835190393
"looic.328","keswar","m3","looic",14.672507614259,0.893934558294074
"elpd_loo.428","keswar","m4a","elpd_loo",-6.28034456767685,0.789190170974632
"p_loo.428","keswar","m4a","p_loo",0.962219428084119,0.472940655094151
"looic.428","keswar","m4a","looic",12.5606891353537,1.57838034194926
"elpd_loo.528","keswar","m4b","elpd_loo",-6.33102373749055,0.78381079195841
"p_loo.528","keswar","m4b","p_loo",0.960925445835369,0.462660112277931
"looic.528","keswar","m4b","looic",12.6620474749811,1.56762158391682
"elpd_loo29","kimsquit","m1","elpd_loo",-14.4495428303613,2.42674986175922
"p_loo29","kimsquit","m1","p_loo",3.90192813115585,1.0746864741313
"looic29","kimsquit","m1","looic",28.8990856607226,4.85349972351843
"elpd_loo.129","kimsquit","m2a","elpd_loo",-13.6892829759163,1.84547844753783
"p_loo.129","kimsquit","m2a","p_loo",2.20595232640566,0.696153240706279
"looic.129","kimsquit","m2a","looic",27.3785659518326,3.69095689507565
"elpd_loo.229","kimsquit","m2b","elpd_loo",-13.6394744847772,1.81016247879557
"p_loo.229","kimsquit","m2b","p_loo",2.07265587902738,0.652980633391018
"looic.229","kimsquit","m2b","looic",27.2789489695545,3.62032495759115
"elpd_loo.329","kimsquit","m3","elpd_loo",-12.6857376771308,2.2213208952597
"p_loo.329","kimsquit","m3","p_loo",3.06622684705429,0.798807392128164
"looic.329","kimsquit","m3","looic",25.3714753542616,4.44264179051941
"elpd_loo.429","kimsquit","m4a","elpd_loo",-11.6924776525136,1.48023931223499
"p_loo.429","kimsquit","m4a","p_loo",1.88612788690567,0.469333490885312
"looic.429","kimsquit","m4a","looic",23.3849553050272,2.96047862446997
"elpd_loo.529","kimsquit","m4b","elpd_loo",-11.8117377208706,1.48332805308827
"p_loo.529","kimsquit","m4b","p_loo",1.94384647389015,0.498084780432595
"looic.529","kimsquit","m4b","looic",23.6234754417411,2.96665610617654
"elpd_loo30","kisameet","m1","elpd_loo",-21.7792910755493,11.6921050250626
"p_loo30","kisameet","m1","p_loo",17.2291210360749,11.3180192611828
"looic30","kisameet","m1","looic",43.5585821510985,23.3842100501252
"elpd_loo.130","kisameet","m2a","elpd_loo",-7.54329038066535,1.52300703621449
"p_loo.130","kisameet","m2a","p_loo",2.97586765817188,0.657837138607642
"looic.130","kisameet","m2a","looic",15.0865807613307,3.04601407242897
"elpd_loo.230","kisameet","m2b","elpd_loo",-7.68410790848027,2.02820506504235
"p_loo.230","kisameet","m2b","p_loo",2.92100301156384,0.995234252067703
"looic.230","kisameet","m2b","looic",15.3682158169605,4.0564101300847
"elpd_loo.330","kisameet","m3","elpd_loo",-28.2353896032914,16.9350697601467
"p_loo.330","kisameet","m3","p_loo",24.078848878721,16.1043549098521
"looic.330","kisameet","m3","looic",56.4707792065828,33.8701395202934
"elpd_loo.430","kisameet","m4a","elpd_loo",-8.04885701170345,2.25738016813903
"p_loo.430","kisameet","m4a","p_loo",3.94394146250201,1.54823445366691
"looic.430","kisameet","m4a","looic",16.0977140234069,4.51476033627806
"elpd_loo.530","kisameet","m4b","elpd_loo",-8.04749478271066,2.24380123464037
"p_loo.530","kisameet","m4b","p_loo",3.88059764698629,1.64333272709869
"looic.530","kisameet","m4b","looic",16.0949895654213,4.48760246928075
"elpd_loo31","kitkiata","m1","elpd_loo",-12.3648429673577,3.3925678963958
"p_loo31","kitkiata","m1","p_loo",3.8647060383299,1.43765788846116
"looic31","kitkiata","m1","looic",24.7296859347154,6.78513579279159
"elpd_loo.131","kitkiata","m2a","elpd_loo",-10.3080514063272,1.40552952288166
"p_loo.131","kitkiata","m2a","p_loo",1.53276682012872,0.310710219705965
"looic.131","kitkiata","m2a","looic",20.6161028126544,2.81105904576331
"elpd_loo.231","kitkiata","m2b","elpd_loo",-10.3406622292964,1.39446056380078
"p_loo.231","kitkiata","m2b","p_loo",1.55036264841707,0.318863490252344
"looic.231","kitkiata","m2b","looic",20.6813244585928,2.78892112760156
"elpd_loo.331","kitkiata","m3","elpd_loo",-12.6094839054509,3.17064937253374
"p_loo.331","kitkiata","m3","p_loo",4.04710400906033,1.42825526094045
"looic.331","kitkiata","m3","looic",25.2189678109018,6.34129874506748
"elpd_loo.431","kitkiata","m4a","elpd_loo",-10.8479262168004,1.47884642219846
"p_loo.431","kitkiata","m4a","p_loo",1.69136320570076,0.356212450012983
"looic.431","kitkiata","m4a","looic",21.6958524336008,2.95769284439691
"elpd_loo.531","kitkiata","m4b","elpd_loo",-10.9222816862172,1.43821021714856
"p_loo.531","kitkiata","m4b","p_loo",1.70654004781545,0.355385647437856
"looic.531","kitkiata","m4b","looic",21.8445633724343,2.87642043429712
"elpd_loo32","kitlope","m1","elpd_loo",-366.623050256524,309.296589223005
"p_loo32","kitlope","m1","p_loo",334.569489242653,305.068882076192
"looic32","kitlope","m1","looic",733.246100513049,618.59317844601
"elpd_loo.132","kitlope","m2a","elpd_loo",-312.877692979606,258.316470060355
"p_loo.132","kitlope","m2a","p_loo",280.507852084454,254.075948990245
"looic.132","kitlope","m2a","looic",625.755385959212,516.63294012071
"elpd_loo.232","kitlope","m2b","elpd_loo",-293.453057457765,241.043393856057
"p_loo.232","kitlope","m2b","p_loo",261.021298107817,236.76231737183
"looic.232","kitlope","m2b","looic",586.906114915529,482.086787712114
"elpd_loo.332","kitlope","m3","elpd_loo",-378.465954976022,318.865103698122
"p_loo.332","kitlope","m3","p_loo",346.043727164744,314.254762548863
"looic.332","kitlope","m3","looic",756.931909952044,637.730207396244
"elpd_loo.432","kitlope","m4a","elpd_loo",-318.474119617431,264.041297198781
"p_loo.432","kitlope","m4a","p_loo",285.316045275446,258.737808419096
"looic.432","kitlope","m4a","looic",636.948239234863,528.082594397563
"elpd_loo.532","kitlope","m4b","elpd_loo",-322.091264674079,267.444418392016
"p_loo.532","kitlope","m4b","p_loo",289.215617440637,262.501590399029
"looic.532","kitlope","m4b","looic",644.182529348158,534.888836784033
"elpd_loo33","kitsumkalum","m1","elpd_loo",-34.6757341652489,3.32906650971892
"p_loo33","kitsumkalum","m1","p_loo",2.04447690346601,0.761962406500397
"looic33","kitsumkalum","m1","looic",69.3514683304977,6.65813301943783
"elpd_loo.133","kitsumkalum","m2a","elpd_loo",-33.9064009527856,4.28482291019417
"p_loo.133","kitsumkalum","m2a","p_loo",2.15706921912945,0.922349318376129
"looic.133","kitsumkalum","m2a","looic",67.8128019055713,8.56964582038833
"elpd_loo.233","kitsumkalum","m2b","elpd_loo",-33.8397267034306,4.3086611827113
"p_loo.233","kitsumkalum","m2b","p_loo",2.10977697199812,0.918441426888458
"looic.233","kitsumkalum","m2b","looic",67.6794534068613,8.61732236542259
"elpd_loo.333","kitsumkalum","m3","elpd_loo",-33.594853848375,3.04231895362403
"p_loo.333","kitsumkalum","m3","p_loo",2.04270560070182,0.709726138980373
"looic.333","kitsumkalum","m3","looic",67.18970769675,6.08463790724807
"elpd_loo.433","kitsumkalum","m4a","elpd_loo",-32.7382869526309,3.77552246577355
"p_loo.433","kitsumkalum","m4a","p_loo",2.19075942802769,0.885479975197124
"looic.433","kitsumkalum","m4a","looic",65.4765739052617,7.55104493154709
"elpd_loo.533","kitsumkalum","m4b","elpd_loo",-32.5526586467621,3.74362384097533
"p_loo.533","kitsumkalum","m4b","p_loo",2.01789882059988,0.790263381384578
"looic.533","kitsumkalum","m4b","looic",65.1053172935242,7.48724768195067
"elpd_loo34","kitwancool","m1","elpd_loo",-10.3645654570622,1.17340055738774
"p_loo34","kitwancool","m1","p_loo",1.22561201938526,0.359127769259299
"looic34","kitwancool","m1","looic",20.7291309141243,2.34680111477547
"elpd_loo.134","kitwancool","m2a","elpd_loo",-10.2237413183042,2.59081502233482
"p_loo.134","kitwancool","m2a","p_loo",1.2090651276817,0.591459023959068
"looic.134","kitwancool","m2a","looic",20.4474826366084,5.18163004466964
